especie_id,nom_ctf,nom_cat,nom_cas,nom_eng,desc_cat,desc_cas,desc_eng,icona,img1,img2,img3,img4,img5
2017,Acacia longifolia,"Mimosa de cuc,  mimosa daurada",Mimosa dorada de Sydney,Long-leaved wattle,"Arbre perenne, de capçada el·líptica, originari del sud-est d'Austràlia. Floreix entre els mesos de febrer i abril, amb flors de color groc molt oloroses. Els fruits maduren al principi de l'estiu en forma de llegums de color marronós. A Barcelona trobem la subespècie sophorae.","Árbol perenne, de copa elíptica, originario del sureste de Australia. Florece entre los meses de febrero y abril, con flores de color amarillo muy olorosas. Los frutos maduran a comienzos del verano en forma de legumbres de color amarronado. En Barcelona encontramos la subespecie sophorae.","This is an evergreen tree with an elliptical crown, native to south-east Australia. It blossoms from February to April, with very fragrant yellow flowers. Its brown seedpods ripen at the start of the summer. Barcelona has the sophorae subspecies.",arbre.svg,roy_acacia_longifolia_ge.jpg,roy_acacia_longifolia_fu.jpg,roy_acacia_longifolia_fl.jpg,roy_acacia_longifolia_fr.jpg,roy_acacia_longifolia_es.jpg
2019,Acacia melanoxylon,Acàcia de fusta negra,Acacia australiana,Blackwood,"Arbre perennifoli, amb la capçada arrodonida, una mica piramidal, originari d'Austràlia. Floreix entre els mesos de juliol i desembre, amb flors petites de color groc pàl·lid, gairebé crema. Els fruits són llegums de color vermellós, molt recargolats, amb les llavors negres. Tolera qualsevol tipus de sòl i s'utilitza, sobretot, en carrers i places.","Árbol perennifolio, con la copa redondeada, un poco piramidal, originario de Australia. Florece entre los meses de julio y diciembre, con flores pequeñas de color amarillo pálido, casi crema. Los frutos son legumbres de color rojizo, muy retorcidas, con las semillas negras. Tolera cualquier tipo de suelo y se utiliza, sobre todo, en calles y plazas.","An evergreen tree with a rounded, slightly pyramidal crown, native to Australia. It blossoms between July and December, with small, pale-yellow, almost cream-coloured flowers. It produces very twisted reddish seedpods with black seeds. It tolerates any kind of soil and it is mostly used in streets and squares.",arbre.svg,roy_acacia_melanoxylon_ge.jpg,roy_acacia_melanoxylon_fu.jpg,roy_acacia_melanoxylon_fl.jpg,roy_acacia_melanoxylon_fr.jpg,roy_acacia_melanoxylon_es.jpg
2020,Acacia paradoxa,Mimosa espinosa,Espino de canguro,Kangaroo thorn,"Arbust perennifoli i espinós, originari d'Austràlia. Floreix entre els mesos de juliol i novembre, amb flors de color groc pàl·lid. Els fruits són llegums quasi rectes. Serveix com a hàbitat per a alguns ocells petits i la seva floració atrau pol·linitzadors.","Arbusto perennifolio y espinoso, originario de Australia. Florece entre los meses de julio y noviembre, con flores de color amarillo pálido. Los frutos son legumbres casi rectas. Sirve como hábitat para algunos pájaros pequeños y su floración atrae polinizadores.","A spiny evergreen shrub, native to Australia. It blossoms between July and November, with pale-yellow flowers. It produces almost straight seedpods. It serves as a habitat for some small birds and its blossom attracts pollinators.",arbre.svg,,,,,
818,Acacia retinodes,Mimosa de tot l'any,Mimosa de las cuatro estaciones,Swamp Wattle,"És un arbre perennifoli, de capçada arrodonida. Originari del sud d'Austràlia. La floració es va produint al llarg de l'any, però especialment a la primavera i a la tardor, amb unes flors de color groc pàl·lid o mitjà poc oloroses. Els fruits són llegums de color marró vermellós. S'utilitza a Barcelona com a arbre viari i es planta en parcs i jardins.","Es un árbol perennifolio, de copa redondeada. Originario del sur de Australia. La floración se va produciendo a lo largo del año, pero especialmente en primavera y en otoño, con flores de color amarillo pálido o medio poco olorosas. Los frutos son legumbres de color marrón rojizo. Se utiliza en Barcelona como árbol viario y se planta en parques y jardines.","This is an evergreen tree with a round crown. It is native to Southern Australia. It blossoms throughout the year, but especially in spring and autumn, with pale yellow, mildly fragrant flowers. It produces reddish-brown seedpods. It is used as a street tree in Barcelona, and is also planted in parks and gardens.",arbre.svg,roy_acacia_retinodes_ge.jpg,roy_acacia_retinodes_fu.jpg,roy_acacia_retinodes_fl.jpg,roy_acacia_retinodes_fr.jpg,roy_acacia_retinodes_es.jpg
1616,Acacia saligna,Mimosa blava,Mimosa azul,Coojong,"És un arbre perennifoli, de capçada irregular. Originari del sud-oest d'Austràlia. Floreix entre el març i el maig, amb flors de color groc intens o ataronjat. Els fruits són llegums de color marró vermellós. Aquesta espècie era coneguda com a Acacia cyanophylla. Tot i que la seva fusta és trencadissa, s'utilitza com a arbre viari i es planta en parcs i jardins.","Es un árbol perennifolio, de copa irregular. Originario del suroeste de Australia. Florece entre marzo y mayo, con flores de color amarillo intenso o anaranjado. Los frutos son legumbres de color marrón rojizo. Esta especie era conocida como Acacia cyanophylla. Aunque su madera es quebradiza, se utiliza como árbol viario y se planta en parques y jardines.","This is an evergreen tree with an irregular crown. It is native to South Western Australia. It blossoms between March and May, with bright yellow or orange-yellow flowers. It produces reddish-brown seedpods. This species used to be known as Acacia cyanophylla. Although its wood is quite brittle, it is planted as a street tree, as well as in parks and gardens.",arbre.svg,roy_acacia_saligna_ge.jpg,roy_acacia_saligna_fu.jpg,roy_acacia_saligna_fl.jpg,roy_acacia_saligna_fr.jpg,roy_acacia_saligna_es.jpg
2022,Acacia verticillata,Acàcia verticil·lada,Acacia verticilada,Prickly moses,"Arbre perennifoli i de mida petita, amb capçada força irregular, originari d'Austràlia. Floreix a la primavera amb flors de color groc pàl·lid, gairebé blanquinós. El fruit és un llegum linear i de color marró fosc. Normalment es planta com a arbre ornamental en jardins i parcs, ja que és molt apreciat per la seva floració elegant.","Árbol  perennifolio y de tamaño pequeño, con copa bastante irregular, originario de Australia. Florece en primavera, con flores de color amarillo pálido, casi blanquecino. El fruto es una legumbre lineal y de color marrón oscuro. Normalmente se planta como árbol ornamental en jardines y parques, ya que es muy apreciado por su elegante floración.","A small evergreen tree, with a very irregular crown, native to Australia. It flowers in spring, with pale-yellow, almost white flowers. It produces straight, dark-brown seedpods. It is normally planted as an ornamental tree in parks and gardens, as it is much appreciated for its elegant blossom.",arbre.svg,roy_acacia_verticillata_ge.jpg,roy_acacia_verticillata_fu.jpg,roy_acacia_verticillata_fl.jpg,roy_acacia_verticillata_fr.jpg,
1416,Acca sellowiana,"Guaiaba del Brasil,  feijoa",Guayabo del Brasil,Pineapple guava,"Arbust perennifoli, originari d'Amèrica del sud. Floreix els mesos de maig i juny, amb flors aromàtiques de pètals blancs i carnosos, amb taques de color porpre a l'interior,  que contrasten amb els llarg estams de color vermell intens. El fruit és globós, amb la pell externa de color blau verdós, o gris verdós, i amb la polpa de color verd. És popular en horticultura pels fruits i les flors, tot i que també es planta com a arbre viari o en parcs i jardins com a talla-vent. Els seus fruits atrauen els ocells.","Arbusto perennifolio, originario de Suramérica. Florece en los meses de mayo y junio, con flores aromáticas de pétalos blancos y carnosos, manchadas de color púrpura en el interior, que contrastan con los largos estambres de color rojo intenso. El fruto es globoso, con la piel externa de color azul verdoso, o gris verdoso, y con la pulpa de color verde. Es popular en horticultura por sus frutos y flores, aunque también se planta como árbol viario o en parques y jardines como cortavientos. Sus frutos atraen a los pájaros.","An evergreen shrub, native to South America. It blossoms in May and June, with fragrant flowers that have fleshy white petals, with purple blotches on the inside, contrasting with their long, deep-red stamens. It bears globular fruit that are blue-green or grey-green on the outside, with a green pulp. It is popular in horticulture for its fruit and its flowers, although it is also planted as a street tree or as a windbreak in parks and gardens. Its fruit attracts birds.",arbust.svg,,,,,
822,Acer buergerianum,Auró tridentat,Arce tridentado,Trident maple,"És un arbre caducifoli, de capçada arrodonida o ovoidal. Originari de l'est de la Xina. Les fulles poden agafar tons vermells, taronges o grocs a la tardor. Floreix a la primavera, amb flors diminutes, de color groc pàl·lid. Els fruits, que maduren a l'estiu, són de color marró groguenc. És una espècie plantada com a arbrat viari i també en parcs com a arbre d'ombra.","Es un árbol caducifolio, de copa redondeada u ovoidal. Originario del este de China. Las hojas pueden adoptar tonos rojos, naranjas o amarillos en otoño. Florece en primavera, con flores diminutas, de color amarillo pálido. Los frutos, que maduran en verano, son de color marrón amarillento. Es una especie plantada como arbolado viario y también en parques como árbol de sombra.","This is a deciduous tree with a round or ovoid crown. It is native to Eastern China. Its leaves turn red, orange or yellow in autumn. It blossoms in spring, with tiny, pale-yellow flowers. It produces yellowy-brown fruit, which ripen in the summer. It is planted as a street tree, and as a shade tree in parks and gardens.",arbre.svg,roy_acer_buergerianum_ge.jpg,roy_acer_buergerianum_fu.jpg,roy_acer_buergerianum_fl.jpg,roy_acer_buergerianum_fr.jpg,roy_acer_buergerianum_es.jpg
823,Acer campestre,Auró blanc,Arce menor,Field maple,"És un arbre caducifoli, de capçada arrodonida i lleugerament irregular. Originari d'Europa i del nord d'Àfrica. A la tardor, les fulles es tornen d'un color daurat. Floreix entre els mesos d'abril i maig, amb flors diminutes, de color groc verdós. Els fruits, que maduren a la tardor, són de color verd marronós. A Barcelona, a més de l'espècie tipus, hi ha plantades les cultivars `Elsrijk', de port ovoidal i capçada més densa, i `Fastigiatum', de port columnar. És una planta mel·lífera, és a dir, que atrau pol·linitzadors. És coneguda en apicultura.","Es un árbol caducifolio, de copa redondeada y ligeramente irregular. Originario de Europa y del norte de África. En otoño, las hojas se tornan de un color dorado. Florece entre los meses de abril y mayo, con flores diminutas, de color amarillo verdoso. Los frutos, que maduran en otoño, son de color verde amarronado. En Barcelona, además de la especie tipo, están plantados los cultivares `Elsrijk', de porte ovoidal y copa más densa, y `Fastigiatum', de porte columnar. Es una planta melífera, es decir, que atrae polinizadores. Es conocida en apicultura.","This is a deciduous tree with a round, slightly irregular crown. It is native to Europe and North Africa. In the autumn, the leaves turn a golden colour. It blossoms in April and May, with tiny greenish-yellow flowers. It produces brownish-green fruit, which ripen in the autumn. In addition to the normal species, two cultivars have been planted: `Elsrijk', with an ovoid habit and a denser crown, and `Fastigiatum', with a columnar habit. It is a melliferous plant, i.e. it attracts pollinators. It is well-known in beekeeping.",arbre.svg,roy_acer_campestre_ge.jpg,roy_acer_campestre_fu.jpg,roy_acer_campestre_fl.jpg,roy_acer_campestre_fr.jpg,roy_acer_campestre_es.jpg
5286543,Acer campestre 'Elsrijk',Auró blanc 'Elsrijk',Arce común 'Elsrijk',Field maple 'Elsrijk',"És un arbre caducifoli, de capçada arrodonida i lleugerament irregular. Originari d'Europa i del nord d'Àfrica. A la tardor, les fulles es tornen d'un color daurat. Floreix entre els mesos d'abril i maig, amb flors diminutes, de color groc verdós. Els fruits, que maduren a la tardor, són de color verd marronós. A Barcelona, a més de l'espècie tipus, hi ha plantades les cultivars `Elsrijk', de port ovoidal i capçada més densa, i `Fastigiatum', de port columnar. És una planta mel·lífera, és a dir, que atrau pol·linitzadors. És coneguda en apicultura.","Es un árbol caducifolio, de copa redondeada y ligeramente irregular. Originario de Europa y del norte de África. En otoño, las hojas se tornan de un color dorado. Florece entre los meses de abril y mayo, con flores diminutas, de color amarillo verdoso. Los frutos, que maduran en otoño, son de color verde amarronado. En Barcelona, además de la especie tipo, están plantados los cultivares `Elsrijk', de porte ovoidal y copa más densa, y `Fastigiatum', de porte columnar. Es una planta melífera, es decir, que atrae polinizadores. Es conocida en apicultura.","This is a deciduous tree with a round, slightly irregular crown. It is native to Europe and North Africa. In the autumn, the leaves turn a golden colour. It blossoms in April and May, with tiny greenish-yellow flowers. It produces brownish-green fruit, which ripen in the autumn. In addition to the normal species, two cultivars have been planted: `Elsrijk', with an ovoid habit and a denser crown, and `Fastigiatum', with a columnar habit. It is a melliferous plant, i.e. it attracts pollinators. It is well-known in beekeeping.",arbre.svg,,roy_acer_campestre_fu.jpg,roy_acer_campestre_fl.jpg,roy_acer_campestre_fr.jpg,roy_acer_campestre_es.jpg
